index,awy_weight,sde_weight,sdl_weight,awy_score,sde_score,sdl_score,esm_case,input_budget,input_2,input_1,input_spat,AWY_1_rast_delta_abs,SDE_2_rast_delta_abs,SDL_3_rast_delta_abs
183,0.25,0.25,0.5,2.77257255887,0.278699,1.48479434803,5,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_7_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_5_4_1.25e+09.tif
184,0.75,0.0,0.25,2.89496037506,0.249192,1.21412695417,5,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_4_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_5_4_1.25e+09.tif
185,1.0,0.0,0.0,-5.46978575214,1.047388,6.22764421935,5,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_5_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_5_4_1.25e+09.tif
186,0.25,0.75,0.0,-7.61105902506,1.228209,7.81175742301,5,1875000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_14_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_5_4_1.875e+09.tif
187,0.0,1.0,0.0,-6.28125431333,1.018327,6.40708300401,5,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_15_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_5_4_1.25e+09.tif
188,0.5,0.0,0.5,1.86959283022,0.022313,0.089690743059,5,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_3_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_5_4_6.25e+08.tif
189,0.75,0.0,0.25,1.47617706824,0.21739,1.0488210374,5,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_4_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_5_4_6.25e+08.tif
190,1.0,0.0,0.0,-3.91200740263,0.756051,4.37263346929,5,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_5_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_5_4_6.25e+08.tif
191,0.0,0.25,0.75,1.79720420181,0.072362,0.35721337206,5,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_6_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_5_4_6.25e+08.tif
192,0.25,0.25,0.5,1.39872709113,0.235716,1.22790512716,5,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_7_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_5_4_6.25e+08.tif
193,0.5,0.25,0.25,0.295182021351,0.721584,4.19675580907,5,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_8_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_5_4_1.25e+09.tif
194,0.75,0.25,0.0,-6.04948060127,1.034332,6.38618098331,5,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_9_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_5_4_1.25e+09.tif
195,0.25,0.75,0.0,-6.25186004304,1.021103,6.40666307256,5,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_14_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_5_4_1.25e+09.tif
196,0.0,0.0,1.0,4.68664365954,0.000301,0.00401494956646,5,1875000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_1_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_5_4_1.875e+09.tif
197,0.25,0.0,0.75,4.68399983058,0.001306,0.00792387513822,5,1875000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_2_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_5_4_1.875e+09.tif
198,0.5,0.0,0.5,4.65255030081,0.044675,0.195708974387,5,1875000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_3_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_5_4_1.875e+09.tif
199,0.75,0.0,0.25,4.17583193552,0.288637,1.41644027644,5,1875000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_4_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_5_4_1.875e+09.tif
200,1.0,0.0,0.0,-6.76739721751,1.257025,7.61262590432,5,1875000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_5_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_5_4_1.875e+09.tif
201,0.0,0.25,0.75,4.50438143845,0.141044,0.739480399424,5,1875000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_6_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_5_4_1.875e+09.tif
202,0.25,0.25,0.5,4.07636376091,0.309108,1.67068215992,5,1875000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_7_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_5_4_1.875e+09.tif
203,0.5,0.25,0.25,1.07201727146,0.821947,4.84217829399,5,1875000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_8_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_5_4_1.875e+09.tif
204,0.75,0.25,0.0,-7.39153711542,1.241916,7.78867169204,5,1875000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_9_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_5_4_1.875e+09.tif
205,0.0,0.5,0.5,2.53441483242,0.612661,3.57426108072,5,1875000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_10_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_5_4_1.875e+09.tif
206,0.25,0.5,0.25,-1.95210185511,1.086409,6.65852251189,5,1875000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_11_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_5_4_1.875e+09.tif
207,0.5,0.5,0.0,-7.55727031371,1.232572,7.80778363469,5,1875000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_12_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_5_4_1.875e+09.tif
208,0.0,0.75,0.25,-3.39160429204,1.165765,7.25267555531,5,1875000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_13_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_5_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_5_4_1.875e+09.tif
209,0.0,0.0,1.0,3.36563356252,0.000123,0.000591121696729,5,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_1_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_5_4_1.25e+09.tif
210,0.25,0.0,0.75,3.36563356252,0.000123,0.000591121696729,5,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_2_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_5_4_1.25e+09.tif
211,0.25,0.5,0.25,-2.06840146044,0.934807,5.65293747496,5,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_11_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_5_4_1.25e+09.tif
212,0.5,0.25,0.25,-0.615193657947,0.593017,3.3896866868,5,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_8_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_5_4_6.25e+08.tif
213,0.75,0.25,0.0,-4.34173354086,0.744929,4.50241953859,5,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_9_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_5_4_6.25e+08.tif
214,0.0,0.5,0.5,1.36712118516,0.564769,3.26829870041,5,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_10_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_5_4_1.25e+09.tif
215,0.25,0.0,0.75,1.88946879045,4.2e-05,0.000318091803713,5,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_2_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_5_4_6.25e+08.tif
216,0.5,0.5,0.0,-6.19208111641,1.025364,6.40394791093,5,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_12_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_5_4_1.25e+09.tif
217,0.0,0.75,0.25,-2.7585748403,0.968393,5.9271858004,5,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_13_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_5_4_1.25e+09.tif
218,0.0,0.0,1.0,1.88946879045,4.2e-05,0.000318091803713,5,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_1_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_5_4_6.25e+08.tif
219,0.0,0.5,0.5,0.339863024533,0.452936,2.56949814741,5,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_10_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_5_4_6.25e+08.tif
220,0.25,0.5,0.25,-1.49160608662,0.669595,3.94816079191,5,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_11_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_5_4_6.25e+08.tif
221,0.5,0.5,0.0,-4.40969881428,0.73823,4.51514177269,5,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_12_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_5_4_6.25e+08.tif
222,0.0,0.75,0.25,-2.00812796014,0.69534,4.15482060035,5,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_13_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_5_4_6.25e+08.tif
223,0.25,0.75,0.0,-4.51590372577,0.733597,4.5182033608,5,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_14_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_5_4_6.25e+08.tif
224,0.0,1.0,0.0,-4.51929659052,0.73135,4.51854541613,5,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_15_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_5_4_6.25e+08.tif
225,0.5,0.0,0.5,4.57788688032,0.151912,0.508603400553,6,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_3_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_6_4_1.875e+09.tif
226,0.75,0.0,0.25,3.392495768,0.738793,2.61199615882,6,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_4_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_6_4_1.875e+09.tif
227,0.0,0.0,1.0,4.68664365954,0.000772,0.00401494956646,6,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_1_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_6_4_1.875e+09.tif
228,0.25,0.0,0.75,4.6838635145,0.006719,0.0228597634096,6,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_2_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_6_4_1.875e+09.tif
229,0.0,1.0,0.0,-7.64319410394,2.063456,7.81225936025,6,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_15_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_6_4_1.875e+09.tif
230,0.5,0.0,0.5,3.29577913541,0.093553,0.309928689013,6,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_3_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_6_4_1.25e+09.tif
231,1.0,0.0,0.0,-7.24925450359,2.07439,7.76369132505,6,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_5_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_6_4_1.875e+09.tif
232,0.25,0.75,0.0,-7.61509935181,2.065273,7.81200178515,6,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_14_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_6_4_1.875e+09.tif
233,0.0,0.25,0.75,4.50438143845,0.212846,0.739480399424,6,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_6_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_6_4_1.875e+09.tif
234,0.25,0.25,0.5,3.97178613997,0.519553,1.84053229254,6,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_7_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_6_4_1.875e+09.tif
235,0.75,0.0,0.25,2.07657728189,0.697316,2.45995733683,6,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_4_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_6_4_1.25e+09.tif
236,1.0,0.0,0.0,-5.91811471648,1.711288,6.36878201212,6,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_5_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_6_4_1.25e+09.tif
237,0.25,0.75,0.0,-6.26223388678,1.702828,6.40683846317,6,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_14_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_6_4_1.25e+09.tif
238,0.0,1.0,0.0,-6.28125431333,1.701286,6.40708300401,6,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_15_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_6_4_1.25e+09.tif
239,0.5,0.0,0.5,1.83176165333,0.074372,0.245024527901,6,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_3_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_6_4_6.25e+08.tif
240,0.75,0.0,0.25,0.853230055795,0.565722,1.97621247252,6,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_4_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_6_4_6.25e+08.tif
241,1.0,0.0,0.0,-4.25454039256,1.216389,4.48927847344,6,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_5_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_6_4_6.25e+08.tif
242,0.0,0.25,0.75,1.79720420181,0.105555,0.35721337206,6,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_6_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_6_4_6.25e+08.tif
243,0.25,0.25,0.5,1.30144021502,0.397068,1.38542160436,6,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_7_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_6_4_6.25e+08.tif
244,0.5,0.25,0.25,-0.988458013713,1.010508,3.66624521367,6,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_8_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_6_4_6.25e+08.tif
245,0.75,0.25,0.0,-4.38042225278,1.213886,4.51242126092,6,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_9_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_6_4_6.25e+08.tif
246,0.0,0.5,0.5,0.339863024533,0.71458,2.56949814741,6,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_10_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_6_4_6.25e+08.tif
247,0.25,0.5,0.25,-1.57082339468,1.088167,3.98470020799,6,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_11_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_6_4_6.25e+08.tif
248,0.5,0.5,0.0,-4.46048643262,1.211299,4.51698044124,6,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_12_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_6_4_6.25e+08.tif
249,0.0,0.75,0.25,-2.00812796014,1.128968,4.15482060035,6,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_13_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_6_4_6.25e+08.tif
250,0.25,0.75,0.0,-4.51625628933,1.209362,4.51831068172,6,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_14_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_6_4_6.25e+08.tif
251,0.0,1.0,0.0,-4.51929659052,1.208008,4.51854541613,6,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_15_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_6_4_6.25e+08.tif
252,0.25,0.0,0.75,3.36563356252,0.000227,0.000591121696729,6,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_2_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_6_4_1.25e+09.tif
253,0.25,0.25,0.5,2.63381072519,0.485383,1.7136009455,6,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_7_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_6_4_1.25e+09.tif
254,0.5,0.25,0.25,0.231143218669,1.479328,5.43954365694,6,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_8_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_6_4_1.875e+09.tif
255,0.75,0.25,0.0,-7.45389903558,2.070694,7.8046457043,6,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_9_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_6_4_1.875e+09.tif
256,0.0,0.25,0.75,3.25391673833,0.129106,0.439017825846,6,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_6_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_6_4_1.25e+09.tif
257,0.25,0.5,0.25,-2.32792260318,1.834407,6.82925828637,6,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_11_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_6_4_1.875e+09.tif
258,0.5,0.5,0.0,-7.57948044055,2.067712,7.81043265583,6,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_12_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_6_4_1.875e+09.tif
259,0.0,0.75,0.25,-3.39160429204,1.938997,7.25267555531,6,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_13_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_6_4_1.875e+09.tif
260,0.0,0.5,0.5,2.53441483242,0.982448,3.57426108072,6,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_10_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_6_4_1.875e+09.tif
