index,esm_case,awy_weight,sde_weight,sdl_weight,sde_score,sdl_score,awy_score,input_budget,input_2,input_1,input_spat,AWY_1_rast_delta_abs,SDE_2_rast_delta_abs,SDL_3_rast_delta_abs
210,5,0.25,0.0,0.75,0.000123,0.000591121696729,3.36563356252,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_2_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_5_4_1.25e+09.tif
211,5,0.25,0.5,0.25,0.934807,5.65293747496,-2.06840146044,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_11_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_5_4_1.25e+09.tif
212,5,0.5,0.25,0.25,0.593017,3.3896866868,-0.615193657947,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_8_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_5_4_6.25e+08.tif
213,5,0.75,0.25,0.0,0.744929,4.50241953859,-4.34173354086,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_9_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_5_4_6.25e+08.tif
214,5,0.0,0.5,0.5,0.564769,3.26829870041,1.36712118516,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_10_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_5_4_1.25e+09.tif
215,5,0.25,0.0,0.75,4.2e-05,0.000318091803713,1.88946879045,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_2_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_5_4_6.25e+08.tif
216,5,0.5,0.5,0.0,1.025364,6.40394791093,-6.19208111641,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_12_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_5_4_1.25e+09.tif
217,5,0.0,0.75,0.25,0.968393,5.9271858004,-2.7585748403,1250000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_13_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_5_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_5_4_1.25e+09.tif
218,5,0.0,0.0,1.0,4.2e-05,0.000318091803713,1.88946879045,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_1_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_5_4_6.25e+08.tif
219,5,0.0,0.5,0.5,0.452936,2.56949814741,0.339863024533,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_10_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_5_4_6.25e+08.tif
220,5,0.25,0.5,0.25,0.669595,3.94816079191,-1.49160608662,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_11_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_5_4_6.25e+08.tif
221,5,0.5,0.5,0.0,0.73823,4.51514177269,-4.40969881428,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_12_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_5_4_6.25e+08.tif
222,5,0.0,0.75,0.25,0.69534,4.15482060035,-2.00812796014,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_13_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_5_4_6.25e+08.tif
223,5,0.25,0.75,0.0,0.733597,4.5182033608,-4.51590372577,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_14_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_5_4_6.25e+08.tif
224,5,0.0,1.0,0.0,0.73135,4.51854541613,-4.51929659052,625000000.0,5.0,2,0,Maragua_maps/mv_rast_awy_4_Maragua_15_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_5_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_5_4_6.25e+08.tif
225,6,0.5,0.0,0.5,0.151912,0.508603400553,4.57788688032,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_3_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_6_4_1.875e+09.tif
226,6,0.75,0.0,0.25,0.738793,2.61199615882,3.392495768,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_4_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_6_4_1.875e+09.tif
227,6,0.0,0.0,1.0,0.000772,0.00401494956646,4.68664365954,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_1_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_6_4_1.875e+09.tif
228,6,0.25,0.0,0.75,0.006719,0.0228597634096,4.6838635145,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_2_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_6_4_1.875e+09.tif
229,6,0.0,1.0,0.0,2.063456,7.81225936025,-7.64319410394,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_15_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_6_4_1.875e+09.tif
230,6,0.5,0.0,0.5,0.093553,0.309928689013,3.29577913541,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_3_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_6_4_1.25e+09.tif
231,6,1.0,0.0,0.0,2.07439,7.76369132505,-7.24925450359,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_5_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_6_4_1.875e+09.tif
232,6,0.25,0.75,0.0,2.065273,7.81200178515,-7.61509935181,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_14_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_6_4_1.875e+09.tif
233,6,0.0,0.25,0.75,0.212846,0.739480399424,4.50438143845,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_6_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_6_4_1.875e+09.tif
234,6,0.25,0.25,0.5,0.519553,1.84053229254,3.97178613997,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_7_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_6_4_1.875e+09.tif
235,6,0.75,0.0,0.25,0.697316,2.45995733683,2.07657728189,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_4_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_6_4_1.25e+09.tif
236,6,1.0,0.0,0.0,1.711288,6.36878201212,-5.91811471648,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_5_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_6_4_1.25e+09.tif
237,6,0.25,0.75,0.0,1.702828,6.40683846317,-6.26223388678,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_14_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_6_4_1.25e+09.tif
238,6,0.0,1.0,0.0,1.701286,6.40708300401,-6.28125431333,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_15_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_6_4_1.25e+09.tif
239,6,0.5,0.0,0.5,0.074372,0.245024527901,1.83176165333,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_3_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_6_4_6.25e+08.tif
240,6,0.75,0.0,0.25,0.565722,1.97621247252,0.853230055795,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_4_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_6_4_6.25e+08.tif
241,6,1.0,0.0,0.0,1.216389,4.48927847344,-4.25454039256,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_5_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_6_4_6.25e+08.tif
242,6,0.0,0.25,0.75,0.105555,0.35721337206,1.79720420181,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_6_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_6_4_6.25e+08.tif
243,6,0.25,0.25,0.5,0.397068,1.38542160436,1.30144021502,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_7_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_6_4_6.25e+08.tif
244,6,0.5,0.25,0.25,1.010508,3.66624521367,-0.988458013713,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_8_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_6_4_6.25e+08.tif
245,6,0.75,0.25,0.0,1.213886,4.51242126092,-4.38042225278,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_9_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_6_4_6.25e+08.tif
246,6,0.0,0.5,0.5,0.71458,2.56949814741,0.339863024533,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_10_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_6_4_6.25e+08.tif
247,6,0.25,0.5,0.25,1.088167,3.98470020799,-1.57082339468,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_11_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_6_4_6.25e+08.tif
248,6,0.5,0.5,0.0,1.211299,4.51698044124,-4.46048643262,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_12_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_6_4_6.25e+08.tif
249,6,0.0,0.75,0.25,1.128968,4.15482060035,-2.00812796014,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_13_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_6_4_6.25e+08.tif
250,6,0.25,0.75,0.0,1.209362,4.51831068172,-4.51625628933,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_14_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_6_4_6.25e+08.tif
251,6,0.0,1.0,0.0,1.208008,4.51854541613,-4.51929659052,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_15_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_6_4_6.25e+08.tif
252,6,0.25,0.0,0.75,0.000227,0.000591121696729,3.36563356252,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_2_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_6_4_1.25e+09.tif
253,6,0.25,0.25,0.5,0.485383,1.7136009455,2.63381072519,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_7_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_6_4_1.25e+09.tif
254,6,0.5,0.25,0.25,1.479328,5.43954365694,0.231143218669,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_8_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_6_4_1.875e+09.tif
255,6,0.75,0.25,0.0,2.070694,7.8046457043,-7.45389903558,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_9_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_6_4_1.875e+09.tif
256,6,0.0,0.25,0.75,0.129106,0.439017825846,3.25391673833,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_6_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_6_4_1.25e+09.tif
257,6,0.25,0.5,0.25,1.834407,6.82925828637,-2.32792260318,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_11_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_6_4_1.875e+09.tif
258,6,0.5,0.5,0.0,2.067712,7.81043265583,-7.57948044055,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_12_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_6_4_1.875e+09.tif
259,6,0.0,0.75,0.25,1.938997,7.25267555531,-3.39160429204,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_13_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_6_4_1.875e+09.tif
260,6,0.0,0.5,0.5,0.982448,3.57426108072,2.53441483242,1875000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_10_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_6_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_6_4_1.875e+09.tif
261,6,0.25,0.0,0.75,9.1e-05,0.000318091803713,1.88946879045,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_2_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_6_4_6.25e+08.tif
262,6,0.25,0.5,0.25,1.537945,5.68771784982,-2.14440905229,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_11_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_6_4_1.25e+09.tif
263,6,0.5,0.25,0.25,1.294491,4.73456377359,-0.451538216638,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_8_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_6_4_1.25e+09.tif
264,6,0.0,0.0,1.0,0.000227,0.000591121696729,3.36563356252,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_1_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_6_4_1.25e+09.tif
265,6,0.0,0.5,0.5,0.901375,3.26829870041,1.36712118516,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_10_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_6_4_1.25e+09.tif
266,6,0.5,0.5,0.0,1.704949,6.40544316015,-6.21254798664,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_12_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_6_4_1.25e+09.tif
267,6,0.75,0.25,0.0,1.707872,6.40012541888,-6.14205248224,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_9_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_6_4_1.25e+09.tif
268,6,0.0,0.0,1.0,9.1e-05,0.000318091803713,1.88946879045,625000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_1_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_6_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_6_4_6.25e+08.tif
269,6,0.0,0.75,0.25,1.595095,5.9271858004,-2.7585748403,1250000000.0,5.0,4,0,Maragua_maps/mv_rast_awy_4_Maragua_13_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_6_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_6_4_1.25e+09.tif
270,7,0.5,0.0,0.5,0.00539,0.0328680343297,1.20295375424,625000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_3_6_7_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_7_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_7_4_6.25e+08.tif
271,7,0.0,0.0,1.0,0.000937,0.0555663721322,2.77535605589,1875000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_1_6_7_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_7_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_7_4_1.875e+09.tif
272,7,0.75,0.0,0.25,0.045336,0.35089364909,1.11492794332,625000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_4_6_7_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_7_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_7_4_6.25e+08.tif
273,7,0.0,1.0,0.0,0.310569,6.40708300401,-8.32678087698,1250000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_15_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_7_4_1.25e+09.tif
274,7,0.0,0.25,0.75,0.060975,0.919926744908,0.984661865468,625000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_6_6_7_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_7_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_7_4_6.25e+08.tif
275,7,0.25,0.0,0.75,0.008163,0.128984213778,2.7737788808,1875000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_2_6_7_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_7_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_7_4_1.875e+09.tif
276,7,0.5,0.0,0.5,0.033902,0.409485357068,2.75283639732,1875000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_3_6_7_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_7_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_7_4_1.875e+09.tif
277,7,1.0,0.0,0.0,0.259452,4.02373999632,-4.32383081131,625000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_5_6_7_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_7_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_7_4_6.25e+08.tif
278,7,0.25,0.75,0.0,0.311985,6.40686802365,-8.30957813876,1250000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_14_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_7_4_1.25e+09.tif
279,7,0.0,0.0,1.0,0.000149,0.0192815589435,2.0347610311,1250000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_1_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_7_4_1.25e+09.tif
280,7,0.25,0.0,0.75,0.003306,0.0394333467524,2.0338860628,1250000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_2_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_7_4_1.25e+09.tif
281,7,0.5,0.0,0.5,0.016781,0.160989368476,2.02382017846,1250000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_3_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_7_4_1.25e+09.tif
282,7,0.75,0.0,0.25,0.079024,0.855344567534,1.88355282103,1250000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_4_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_7_4_1.25e+09.tif
283,7,1.0,0.0,0.0,0.343058,5.78862165562,-6.22638321651,1250000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_5_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_7_4_1.25e+09.tif
284,7,0.0,0.25,0.75,0.101045,1.83452421255,1.66822911469,1250000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_6_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_7_4_1.25e+09.tif
285,7,0.25,0.25,0.5,0.138148,2.4597915984,1.31028050108,1250000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_7_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_7_4_1.25e+09.tif
286,7,0.5,0.25,0.25,0.235301,4.2410103685,-0.327660096553,1250000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_8_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_7_4_1.25e+09.tif
287,7,0.75,0.25,0.0,0.318938,6.39573933256,-8.13790972755,1250000000.0,10.0,1,0,Maragua_maps/mv_rast_awy_4_Maragua_9_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_7_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_7_4_1.25e+09.tif
