index,awy_weight,sde_weight,sdl_weight,awy_score,sde_score,sdl_score,esm_case,input_budget,input_2,input_1,input_spat,port_rast,AWY_1_rast_delta_abs,SDE_2_rast_delta_abs,SDL_3_rast_delta_abs
601,0.5,0.5,0.0,2.230781,0.277593,1.19736,14,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_3_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_14_4_6.25e+08.tif
602,0.25,0.75,0.0,0.485802,1.171073,5.735608,14,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_4_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_14_4_6.25e+08.tif
603,0.0,1.0,0.0,-2.588651,1.617179,8.263659,14,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_5_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_14_4_6.25e+08.tif
604,0.75,0.0,0.25,1.716444,0.617971,3.095939,14,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_6_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_14_4_6.25e+08.tif
605,0.5,0.25,0.25,0.217677,1.225649,6.443846,14,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_7_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_14_4_6.25e+08.tif
606,0.25,0.5,0.25,-0.930703,1.511626,8.017897,14,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_8_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_14_4_6.25e+08.tif
607,0.0,0.75,0.25,-2.803891,1.594562,8.515311,14,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_9_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_14_4_6.25e+08.tif
608,0.5,0.0,0.5,-0.734627,1.456063,7.869036,14,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_10_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_14_4_6.25e+08.tif
609,0.25,0.25,0.5,-1.272642,1.528532,8.234226,14,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_11_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_14_4_6.25e+08.tif
610,0.0,0.5,0.5,-2.88902,1.578441,8.5447,14,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_12_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_14_4_6.25e+08.tif
611,0.25,0.0,0.75,-1.568453,1.537812,8.355203,14,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_13_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_14_4_6.25e+08.tif
612,0.0,0.25,0.75,-2.908692,1.568491,8.551326,14,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_14_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_14_4_6.25e+08.tif
613,0.0,0.0,1.0,-2.924185,1.562678,8.552154,14,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_15_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_14_4_6.25e+08.tif
614,0.75,0.25,0.0,4.432957,0.020683,0.077334,14,1250000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_2_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_14_4_1.25e+09.tif
615,0.5,0.25,0.25,1.599597,1.514302,8.116519,14,1250000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_7_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_14_4_1.25e+09.tif
616,0.25,0.5,0.25,-1.500374,2.199507,12.110823,14,1250000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_8_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_14_4_1.25e+09.tif
617,0.0,0.75,0.25,-5.426106,2.859506,16.178167,14,1875000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_9_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_14_4_1.875e+09.tif
618,0.5,0.0,0.5,-0.67698,2.476138,14.04816,14,1875000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_10_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_14_4_1.875e+09.tif
619,0.25,0.25,0.5,-2.757513,2.755801,15.693197,14,1875000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_11_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_14_4_1.875e+09.tif
620,0.0,0.5,0.5,-5.519887,2.837514,16.219138,14,1875000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_12_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_14_4_1.875e+09.tif
621,0.25,0.0,0.75,-3.254673,2.777012,15.891757,14,1875000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_13_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_14_4_1.875e+09.tif
622,1.0,0.0,0.0,4.438706,0.000219,0.002082,14,1250000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_1_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_14_4_1.25e+09.tif
623,0.75,0.25,0.0,2.41234,0.016186,0.056988,14,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_2_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_14_4_6.25e+08.tif
624,0.25,0.25,0.5,-2.072479,2.232826,12.466707,14,1250000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_11_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_14_4_1.25e+09.tif
625,0.0,0.5,0.5,-4.321556,2.302615,12.899307,14,1250000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_12_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_14_4_1.25e+09.tif
626,0.0,0.75,0.25,-4.238205,2.323744,12.859131,14,1250000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_9_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_14_4_1.25e+09.tif
627,0.5,0.0,0.5,-1.220647,2.126074,11.887921,14,1250000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_10_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_14_4_1.25e+09.tif
628,0.25,0.0,0.75,-2.488888,2.24993,12.630972,14,1250000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_13_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_14_4_1.25e+09.tif
629,1.0,0.0,0.0,2.418289,0.000114,0.001273,14,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_1_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_14_4_6.25e+08.tif
630,0.5,0.5,0.0,1.953993,0.703037,2.320904,15,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_3_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_15_4_6.25e+08.tif
631,0.25,0.75,0.0,-0.628881,2.216093,7.688011,15,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_4_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_15_4_6.25e+08.tif
632,1.0,0.0,0.0,6.291045,0.002668,0.014442,15,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_1_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_15_4_1.875e+09.tif
633,0.75,0.25,0.0,6.25124,0.149126,0.483633,15,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_2_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_15_4_1.875e+09.tif
634,0.0,1.0,0.0,-2.764819,2.428576,8.490478,15,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_5_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_15_4_6.25e+08.tif
635,0.0,0.0,1.0,-4.373851,3.589642,12.908461,15,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_15_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_15_4_1.25e+09.tif
636,0.75,0.0,0.25,1.716444,0.906766,3.095939,15,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_6_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_15_4_6.25e+08.tif
637,0.5,0.25,0.25,-0.148686,2.012749,7.049942,15,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_7_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_15_4_6.25e+08.tif
638,0.5,0.5,0.0,5.696747,0.953449,3.197883,15,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_3_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_15_4_1.875e+09.tif
639,0.25,0.75,0.0,0.901583,3.450768,12.203994,15,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_4_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_15_4_1.875e+09.tif
640,0.0,0.25,0.75,-4.350415,3.59331,12.907929,15,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_14_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_15_4_1.25e+09.tif
641,1.0,0.0,0.0,4.438706,0.000492,0.002082,15,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_1_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_15_4_1.25e+09.tif
642,0.75,0.25,0.0,4.420379,0.068992,0.214325,15,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_2_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_15_4_1.25e+09.tif
643,0.5,0.5,0.0,3.895522,0.819119,2.724431,15,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_3_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_15_4_1.25e+09.tif
644,0.25,0.75,0.0,-0.212103,3.039817,10.69649,15,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_4_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_15_4_1.25e+09.tif
645,0.0,1.0,0.0,-4.210087,3.61285,12.827161,15,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_5_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_15_4_1.25e+09.tif
646,0.75,0.0,0.25,3.609828,1.073187,3.691031,15,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_6_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_15_4_1.25e+09.tif
647,0.5,0.25,0.25,1.185188,2.494621,8.801841,15,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_7_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_15_4_1.25e+09.tif
648,0.25,0.5,0.25,-1.625072,3.428393,12.213611,15,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_8_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_15_4_1.25e+09.tif
649,0.0,0.75,0.25,-4.294532,3.605672,12.891824,15,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_9_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_15_4_1.25e+09.tif
650,0.5,0.0,0.5,-1.220647,3.323573,11.887921,15,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_10_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_15_4_1.25e+09.tif
651,0.25,0.25,0.5,-2.122296,3.49163,12.490416,15,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_11_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_15_4_1.25e+09.tif
652,0.0,0.5,0.5,-4.333365,3.598589,12.904565,15,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_12_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_15_4_1.25e+09.tif
653,0.25,0.0,0.75,-2.488888,3.524764,12.630972,15,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_13_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_15_4_1.25e+09.tif
654,1.0,0.0,0.0,2.418289,0.000274,0.001273,15,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_1_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_15_4_6.25e+08.tif
655,0.75,0.25,0.0,2.40461,0.05411,0.1672,15,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_2_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_15_4_6.25e+08.tif
656,0.0,0.25,0.75,-5.543148,4.48266,16.227015,15,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_14_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_15_4_1.875e+09.tif
657,0.0,0.0,1.0,-5.54836,4.478879,16.227569,15,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_15_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_15_4_1.875e+09.tif
658,0.0,0.75,0.25,-2.851401,2.423639,8.53818,15,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_9_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_15_4_6.25e+08.tif
659,0.5,0.0,0.5,-0.734627,2.231842,7.869036,15,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_10_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_15_4_6.25e+08.tif
660,0.0,1.0,0.0,-5.378272,4.503309,16.135552,15,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_5_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_15_4_1.875e+09.tif
661,0.25,0.5,0.25,-1.026965,2.307263,8.099399,15,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_8_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_15_4_6.25e+08.tif
662,0.25,0.0,0.75,-1.568453,2.363903,8.355203,15,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_13_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_15_4_6.25e+08.tif
663,0.0,0.25,0.75,-2.916048,2.414154,8.551697,15,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_14_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_15_4_6.25e+08.tif
664,0.25,0.25,0.5,-1.303865,2.341267,8.24916,15,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_11_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_15_4_6.25e+08.tif
665,0.0,0.5,0.5,-2.889898,2.41785,8.549172,15,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_12_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_15_4_6.25e+08.tif
666,0.75,0.0,0.25,5.435245,1.179994,4.073583,15,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_6_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_15_4_1.875e+09.tif
